,id,longitude,latitude,accuracy,time
1027,1163,-4.2819746,55.8681402,9.955,10:28:21
1028,1164,-4.2819794,55.8681993,9.997,10:28:21
1029,1165,-4.2819785,55.8682655,84.257,10:28:30
1030,1166,-4.2824638,55.8683572,10.678,10:28:40
1031,1167,-4.2824958,55.8683634,11.628,10:28:42
1032,1168,-4.2824874,55.8683522,23.102,10:28:52
1033,1169,-4.2821412,55.8682694,29.184,10:28:59
1034,1170,-4.2827298,55.8682383,8.433,10:29:11
1035,1171,-4.2826842,55.8679671,5.682,10:31:44
1036,1172,-4.2827066,55.8679274,5.681,10:31:47
1037,1173,-4.2827271,55.8679094,5.776,10:31:53
1038,1174,-4.2827274,55.8679082,5.776,10:31:54
1039,1175,-4.2827167,55.8679178,9.022,10:32:02
1040,1176,-4.2823926,55.867763,6.162,10:32:13
1041,1177,-4.2822279,55.8675601,45.073,10:32:22
1042,1178,-4.2819704,55.866678,43.156,10:32:32
1043,1179,-4.2824172,55.8665806,44.141,10:32:42
1044,1180,-4.2815711,55.8674871,8.554,10:32:53
1045,1181,-4.2812763,55.8674409,4.917,10:33:03
1046,1182,-4.281266,55.8674272,9.019,10:33:13
1047,1183,-4.2812201,55.8674135,10.679,10:33:22
1048,1184,-4.2810173,55.8673328,14.057,10:33:24
1049,1185,-4.2807588,55.8669101,52.888,10:33:32
1050,1186,-4.2804526,55.866445,43.465,10:33:42
1051,1187,-4.2803903,55.866714,67.508,10:33:52
1052,1188,-4.2793812,55.8671935,41.437,10:34:02
1053,1189,-4.2795789,55.8667713,27.095,10:34:12
1054,1190,-4.2796984,55.866719,20.883,10:34:22
1055,1191,-4.2793856,55.8667129,24.322,10:34:32
1056,1192,-4.2796155,55.8667715,13.592,10:34:42
1057,1193,-4.2797839,55.8667356,19.496,10:34:52
1058,1194,-4.2802194,55.8666812,27.25,10:35:02
1059,1195,-4.2807518,55.8666023,21.224,10:35:12
1060,1196,-4.2806836,55.8666188,12.498,10:35:22
1061,1197,-4.2809612,55.8666287,23.844,10:35:32
1062,1198,-4.2810888,55.866676,23.888,10:35:42
1063,1199,-4.2813598,55.8666787,19.49,10:35:52
1064,1200,-4.2816882,55.8666979,22.405,10:36:02
1065,1201,-4.2818305,55.8667078,18.59,10:36:12
1066,1202,-4.2820704,55.8667228,18.366,10:36:22
1067,1203,-4.2822797,55.8667243,21.176,10:36:32
1068,1204,-4.2825473,55.8667394,22.556,10:36:42
1069,1205,-4.2829293,55.8667338,21.804,10:36:52
1070,1206,-4.2830486,55.8667143,19.06,10:37:02
1071,1207,-4.2832096,55.8667239,17.626,10:37:12
1072,1208,-4.283364,55.8667025,29.526,10:37:22
1073,1209,-4.283175,55.8667174,24.22,10:37:32
1074,1210,-4.2830753,55.8667126,48.795,10:37:42
1075,1211,-4.283319,55.8673633,13.947,10:37:55
1076,1212,-4.2834103,55.867618,24.602,10:38:05
1077,1213,-4.2834809,55.8677802,43.178,10:38:14
1078,1214,-4.2833829,55.8675692,42.719,10:38:16
1079,1215,-4.2833829,55.8675692,55.437,10:38:26
1080,1216,-4.2833829,55.8675692,72.81,10:38:35
1081,1217,-4.2833829,55.8675692,76.766,10:38:37
1082,1218,-4.2833829,55.8675692,86.941,10:38:47
1083,1219,-4.2840233,55.86805,3.9,10:38:57
1084,1220,-4.2840405,55.8680657,4.242,10:38:59
1085,1221,-4.2840414,55.868068,12.279,10:39:08
1086,1222,-4.2840392,55.8680587,20.304,10:39:10
1087,1223,-4.2840392,55.8680587,37.998,10:39:19
1088,1224,-4.2840392,55.8680587,52.594,10:39:30
1089,1225,-4.2840392,55.8680587,53.61,10:39:33
1090,1226,-4.2840392,55.8680587,69.114,10:39:41
1091,1227,-4.2840392,55.8680587,70.129,10:39:44
1092,1228,-4.2840392,55.8680587,85.603,10:39:52
1093,1229,-4.2840392,55.8680587,86.6,10:39:55
1094,1230,-4.2837041,55.8687483,7.243,10:40:04
1095,1231,-4.2837041,55.868751,7.769,10:40:07
1096,1232,-4.2837962,55.8688495,7.868,10:40:15
1097,1233,-4.2839074,55.8690282,7.373,10:40:26
1098,1234,-4.2839107,55.8690434,11.523,10:40:28
1099,1235,-4.2839163,55.8690738,11.815,10:40:28
1100,1236,-4.283915,55.8690898,12.076,10:40:29
1101,1237,-4.2839061,55.8691613,13.521,10:40:39
1102,1238,-4.2839062,55.8692648,17.549,10:40:45
1103,1239,-4.2839139,55.8693782,16.035,10:40:47
1104,1240,-4.2839275,55.8694281,13.414,10:40:47
1105,1241,-4.2839427,55.8694486,12.403,10:40:48
1106,1242,-4.283946,55.8694513,11.982,10:40:49
1107,1243,-4.2839479,55.8694581,12.17,10:40:49
1108,1244,-4.2839571,55.8694498,58.295,10:40:56
1109,1245,-4.2838355,55.8696432,9.68,10:41:05
1110,1246,-4.2838081,55.8696896,51.765,10:41:11
1111,1247,-4.2839761,55.8699001,9.22,10:41:20
1112,1248,-4.2839945,55.8699658,51.561,10:41:26
1113,1249,-4.2840046,55.8699644,15.794,10:41:28
1114,1250,-4.2840082,55.8699587,178.289,10:41:34
1115,1251,-4.2839779,55.8699884,246.214,10:41:41
1116,1252,-4.2839737,55.8699929,49.568,10:41:49
1117,1253,-4.2839733,55.8699938,60.817,10:41:56
1118,1254,-4.2839774,55.8699899,71.697,10:42:04
1119,1255,-4.2839791,55.8699883,82.03,10:42:11
1120,1256,-4.2839822,55.8699851,93.751,10:42:19
1121,1257,-4.2846861,55.8704605,5.654,10:42:26
1122,1258,-4.2847098,55.8704775,6.436,10:42:27
1123,1259,-4.2847173,55.8704838,6.934,10:42:28
1124,1260,-4.2847242,55.8704879,7.385,10:42:28
1125,1261,-4.2847259,55.8704911,7.948,10:42:29
1126,1262,-4.2847121,55.8704922,12.448,10:42:33
1127,1263,-4.2847121,55.8704922,24.467,10:42:41
1128,1264,-4.2847121,55.8704922,34.571,10:42:48
1129,1265,-4.2847121,55.8704922,46.293,10:42:56
1130,1266,-4.2847121,55.8704922,58.022,10:43:03
1131,1267,-4.2847121,55.8704922,70.712,10:43:11
1132,1268,-4.2847121,55.8704922,82.846,10:43:19
1133,1269,-4.2847121,55.8704922,91.571,10:43:26
1134,1270,-4.2851575,55.8712412,5.977,10:43:36
1135,1271,-4.2851923,55.8713104,12.347,10:43:43
1136,1272,-4.2852095,55.8713551,25.856,10:43:51
1137,1273,-4.2851688,55.8717937,36.226,10:43:59
1138,1274,-4.2854086,55.8718901,60.927,10:44:05
1139,1275,-4.2853363,55.872125,73.101,10:44:12
1140,1276,-4.2851953,55.872349,84.2,10:44:20
1141,1277,-4.284902,55.8723863,48.257,10:44:28
1142,1278,-4.2848034,55.8723459,51.113,10:44:31
1143,1279,-4.2847908,55.8723439,51.496,10:44:32
1144,1280,-4.2847758,55.8723491,51.956,10:44:33
1145,1281,-4.2847384,55.872349,55.914,10:44:35
1146,1282,-4.2851807,55.8723358,30.841,10:44:42
1147,1283,-4.2853848,55.8723259,27.754,10:44:46
1148,1284,-4.2853964,55.8723369,30.444,10:44:51
1149,1285,-4.2856707,55.8722542,24.878,10:44:58
1150,1286,-4.2858671,55.8720975,34.555,10:45:37
1151,1287,-4.2864025,55.8720084,86.119,10:46:08
1152,1288,-4.2869178,55.8720583,5.277,10:46:08
1153,1289,-4.2872387,55.8718517,48.162,10:46:31
1154,1290,-4.2873452,55.8718547,51.881,10:46:35
1155,1291,-4.287647,55.8718274,39.059,10:46:43
1156,1292,-4.2878312,55.8717934,33.597,10:46:52
1157,1293,-4.288019,55.8718918,41.363,10:47:01
1158,1294,-4.2881493,55.8718513,49.548,10:47:05
1159,1295,-4.2882504,55.8717929,35.755,10:47:21
1160,1296,-4.2882943,55.8717898,35.463,10:47:32
1161,1297,-4.2888156,55.8720728,16.595,10:47:51
1162,1298,-4.2887979,55.8720505,16.501,10:48:00
1163,1299,-4.2888177,55.8720371,16.681,10:48:04
1164,1300,-4.2888187,55.872038,20.904,10:48:14
1165,1301,-4.2893779,55.8720563,17.076,10:48:33
1166,1302,-4.2896292,55.8720696,17.929,10:48:39
1167,1303,-4.2897703,55.8718893,10.942,10:48:55
1168,1304,-4.2897537,55.8720224,18.261,10:48:55
1169,1305,-4.2897831,55.8718825,9.117,10:48:55
1170,1306,-4.2897438,55.8719107,14.297,10:48:56
1171,1307,-4.2898247,55.8718248,14.424,10:49:01
1172,1308,-4.2898395,55.8717753,17.638,10:49:05
1173,1309,-4.2899756,55.8715742,19.901,10:49:11
1174,1310,-4.2902017,55.8714518,20.651,10:49:21
1175,1311,-4.2900121,55.8714911,21.896,10:49:31
1176,1312,-4.2898168,55.8713012,15.707,10:50:01
1177,1313,-4.2894826,55.8711908,23.678,10:50:19
1178,1314,-4.2891246,55.8713292,24.252,10:50:39
1179,1315,-4.2894709,55.8713141,23.302,10:50:48
1180,1316,-4.2894412,55.8713879,22.636,10:50:56
1181,1317,-4.2888801,55.8717516,15.402,10:51:25
1182,1318,-4.2887178,55.8715407,28.475,10:51:44
1183,1319,-4.2888698,55.8715948,30.661,10:51:54
1184,1320,-4.2890629,55.8714966,59.565,10:52:14
1185,1321,-4.2884226,55.871516,28.252,10:52:38
1186,1322,-4.288251,55.8715342,75.922,10:52:43
1187,1323,-4.288042,55.8713845,76.466,10:52:53
1188,1324,-4.2880676,55.8713399,57.245,10:53:03
1189,1325,-4.2880061,55.8712951,36.549,10:53:13
1190,1326,-4.2879292,55.8713355,29.575,10:53:20
1191,1327,-4.2878707,55.8713561,58.166,10:53:26
1192,1328,-4.2879072,55.8713494,56.846,10:53:28
1193,1329,-4.2879131,55.8713341,26.037,10:53:38
1194,1330,-4.2880349,55.8713636,28.161,10:53:40
1195,1331,-4.2880879,55.8712365,22.991,10:53:53
1196,1332,-4.2876324,55.8715052,21.094,10:55:41
1197,1333,-4.2876301,55.8714621,22.537,10:55:46
1198,1334,-4.2879579,55.8716228,18.054,10:55:54
1199,1335,-4.2878971,55.8716235,76.057,10:56:25
1200,1336,-4.2878877,55.87163,92.074,10:56:35
1201,1337,-4.2878867,55.8716307,105.581,10:56:44
1202,1338,-4.2879446,55.8717285,87.866,10:56:54
1203,1339,-4.2885853,55.8721241,58.414,10:57:03
1204,1340,-4.2910857,55.8738275,14.349,14:09:33
1205,1341,-4.29114,55.8739048,13.706,11:57:22
1206,1342,-4.291376,55.8742765,35.27,12:09:36
1207,1343,-122.084,37.4219983,5.0,16:47:48
1208,1344,-4.3105008,55.8803994,13.776,19:55:26
1209,1345,-4.3105174,55.8803855,14.454,19:55:32
1210,1346,-4.310528,55.8803645,13.466,19:55:33
1211,1347,-4.3105062,55.8803342,11.622,19:55:34
1212,1348,-4.3105293,55.880332,10.412,19:55:35
1213,1349,-4.3105311,55.8803377,9.505,19:55:36
1214,1350,-4.3105323,55.8803558,7.779,19:55:37
1215,1351,-4.3105309,55.8803682,6.23,19:55:38
1216,1352,-4.3105286,55.8803834,4.844,19:55:39
1217,1353,-4.3105426,55.8803855,4.647,19:55:40
1218,1354,-4.3105464,55.8803836,4.569,19:55:41
1219,1355,-4.310561,55.8803793,4.525,19:55:42
1220,1356,-4.3105634,55.8803764,4.423,19:55:43
1221,1357,-4.310571,55.8803717,4.392,19:55:44
1222,1358,-4.3105724,55.8803711,4.385,19:55:45
1223,1359,-4.3105722,55.880372,4.345,19:55:46
1224,1360,-4.310568,55.8803747,4.306,19:55:47
1225,1361,-4.3105654,55.8803756,4.256,19:55:48
1226,1362,-4.310565,55.8803758,4.271,19:55:49
1227,1363,-4.3105606,55.8803774,4.336,19:55:50
1228,1364,-4.3105596,55.8803776,4.404,19:55:51
1229,1365,-4.3105582,55.8803793,4.433,19:55:52
1230,1366,-4.3105581,55.8803796,4.663,19:55:53
1231,1367,-4.3105582,55.8803796,4.798,19:55:54
1232,1368,-4.3105583,55.8803795,4.84,19:55:55
1233,1369,-4.3105585,55.880379,4.875,19:55:56
1234,1370,-4.3105585,55.8803789,5.05,19:55:57
1235,1371,-4.3105586,55.8803789,5.282,19:55:58
1236,1372,-4.310557,55.8803812,5.698,19:55:59
1237,1373,-4.310559,55.8803805,6.007,19:56:00
1238,1374,-4.3105597,55.8803801,6.704,19:56:01
1239,1375,-4.3105568,55.8803815,7.764,19:56:02
1240,1376,-4.3105548,55.8803852,7.953,19:56:03
1241,1377,-4.310554,55.8803866,7.953,19:56:04
1242,1378,-4.3107854,55.880313,20.344,20:06:02
1243,1379,-4.3107349,55.8803234,17.334,20:06:04
1244,1380,-4.3105875,55.8803553,14.565,20:06:06
1245,1381,-4.310493,55.8803769,11.893,20:06:08
1246,1382,-4.3105046,55.8803751,10.168,20:06:10
1247,1383,-4.3105358,55.880371,9.06,20:06:12
1248,1384,-4.3105784,55.8803603,7.106,20:06:14
1249,1385,-4.3105952,55.8803578,6.4,20:06:16
1250,1386,-4.3106058,55.8803541,5.879,20:06:18
1251,1387,-4.310561,55.880362,5.792,20:06:18
1252,1388,-4.3105506,55.8803639,5.59,20:06:20
1253,1389,-4.3105575,55.8803607,5.503,20:06:20
1254,1390,-4.31056,55.8803599,5.258,20:06:22
1255,1391,-4.3105644,55.8803594,5.116,20:06:22
1256,1392,-4.3105647,55.8803594,5.161,20:06:24
1257,1393,-4.3105645,55.8803585,5.163,20:06:24
1258,1394,-4.3105666,55.8803591,5.231,20:06:26
1259,1395,-4.3105683,55.8803585,5.502,20:06:26
1260,1396,-4.3105682,55.8803581,5.608,20:06:28
1261,1397,-4.3105713,55.8803575,5.888,20:06:30
1262,1398,-4.3105734,55.8803581,5.849,20:06:30
1263,1399,-4.3105739,55.8803584,5.858,20:06:32
1264,1400,-4.3105688,55.8803595,5.661,20:06:32
1265,1401,-4.3105673,55.8803597,5.667,20:06:34
1266,1402,-4.3105639,55.8803602,5.571,20:06:34
1267,1403,-4.3105605,55.880361,5.445,20:06:36
1268,1404,-4.3105764,55.8803567,5.319,20:06:36
1269,1405,-4.3105898,55.8803541,5.226,20:06:38
1270,1406,-4.3106016,55.8803513,4.962,20:06:38
1271,1407,-4.3105976,55.8803524,4.81,20:06:40
1272,1408,-4.3105975,55.8803524,4.679,20:06:40
1273,1409,-4.3105929,55.8803498,4.608,20:06:42
1274,1410,-4.3105921,55.8803492,4.44,20:06:42
1275,1411,-4.3105925,55.8803492,4.374,20:06:44
1276,1412,-4.3105923,55.880349,4.254,20:06:44
1277,1413,-4.3105924,55.880349,4.136,20:06:46
1278,1414,-4.3105921,55.8803491,4.036,20:06:46
1279,1415,-4.3105924,55.8803492,4.044,20:06:48
1280,1416,-4.3105928,55.8803491,4.002,20:06:48
1281,1417,-4.3105936,55.8803493,4.013,20:06:50
1282,1418,-4.3105938,55.8803492,4.011,20:06:50
1283,1419,-4.3105932,55.8803495,3.982,20:06:52
1284,1420,-4.3105929,55.8803495,3.924,20:06:52
1285,1421,-4.3105906,55.8803498,3.904,20:06:54
1286,1422,-4.3105902,55.8803498,3.858,20:06:54
1287,1423,-4.3105871,55.8803509,3.829,20:06:56
1288,1424,-4.3105866,55.8803512,3.824,20:06:56
1289,1425,-4.3105866,55.8803512,3.841,20:06:58
1290,1426,-4.3105873,55.8803512,3.852,20:06:58
1291,1427,-4.3105149,55.8804145,15.337,20:26:49
1292,1428,-4.31054,55.8804243,17.438,20:26:53
1293,1429,-4.3105097,55.8803883,15.32,20:26:56
1294,1430,-4.3105167,55.880384,12.322,20:26:58
1295,1431,-4.3105203,55.880386,10.535,20:27:00
1296,1432,-4.31051,55.8803961,9.543,20:27:02
1297,1433,-4.3105218,55.8803914,8.865,20:27:04
1298,1434,-4.3105185,55.8803969,7.714,20:27:06
1299,1435,-4.3105217,55.8803978,7.479,20:27:07
1300,1436,-4.3105226,55.8803972,9.745,20:27:09
1301,1437,-4.3105226,55.8803972,9.709,20:27:11
1302,1438,-4.3105172,55.8803972,6.18,20:27:13
1303,1439,-4.3105134,55.8803976,6.067,20:27:14
1304,1440,-4.3105138,55.8803977,6.623,20:27:15
1305,1441,-4.3105138,55.8803982,6.328,20:27:16
1306,1442,-4.3105144,55.8803982,6.147,20:27:17
1307,1443,-4.3105164,55.8803966,5.985,20:27:18
1308,1444,-4.3105151,55.880393,5.853,20:27:19
1309,1445,-4.3105169,55.8803961,4.856,20:27:20
1310,1446,-4.3105172,55.8803972,7.137,20:27:24
1311,1447,-4.3105171,55.8803971,9.23,20:27:26
1312,1448,-4.3105199,55.8803969,8.427,20:27:28
1313,1449,-4.3105208,55.8803967,6.884,20:27:30
1314,1450,-4.3105205,55.8803951,5.924,20:27:32
1315,1451,-4.3105093,55.8803965,5.181,20:27:34
1316,1452,-4.3105097,55.8803964,5.065,20:27:36
1317,1453,-4.3105083,55.880396,4.744,20:27:38
1318,1454,-4.3105074,55.8803962,4.365,20:27:40
1319,1455,-4.3105074,55.8803962,4.265,20:27:42
1320,1456,-4.310509,55.8803941,4.264,20:27:44
1321,1457,-4.3105095,55.880394,4.386,20:27:46
1322,1458,-4.3105093,55.8803942,4.507,20:27:48
1323,1459,-4.3105088,55.8803942,4.776,20:27:50
1324,1460,-4.3105087,55.8803942,5.131,20:27:52
1325,1461,-4.3105088,55.8803942,5.818,20:27:54
1326,1462,-4.31051,55.8803931,6.678,20:27:56
1327,1463,-4.3105101,55.880393,7.468,20:27:58
1328,1464,-4.3105099,55.8803932,8.355,20:28:00
1329,1465,-4.3105098,55.8803932,8.528,20:28:02
1330,1466,-4.3105099,55.8803931,8.554,20:28:04
1331,1467,-4.3105101,55.880393,8.096,20:28:06
1332,1468,-4.3105134,55.8803908,7.174,20:28:08
1333,1469,-4.3105155,55.8803898,6.724,20:28:10
1334,1470,-4.3105154,55.8803899,6.396,20:28:12
1335,1471,-4.3105154,55.8803899,5.673,20:28:14
1336,1472,-4.3105162,55.8803896,5.052,20:28:16
1337,1473,-4.3105163,55.8803897,4.195,20:28:18
1338,1474,-4.3105203,55.880388,4.015,20:28:20
1339,1475,-4.3105217,55.8803874,4.028,20:28:22
1340,1476,-4.3105249,55.8803865,5.471,20:28:24
1341,1477,-4.3105256,55.8803862,7.357,20:28:26
1342,1478,-4.3105261,55.880386,10.375,20:28:28
1343,1479,-4.3105268,55.8803856,10.443,20:28:30
1344,1480,-4.3105252,55.880386,10.521,20:28:32
1345,1481,-4.3105263,55.8803855,10.494,20:28:35
1346,1482,-4.3105266,55.8803854,10.451,20:28:36
1347,1483,-4.3105266,55.8803854,10.52,20:28:38
1348,1484,-4.3105275,55.8803849,10.579,20:28:40
1349,1485,-4.3105271,55.8803852,10.562,20:28:42
1350,1486,-4.3105261,55.8803858,10.462,20:28:44
1351,1487,-4.3105272,55.8803852,10.456,20:28:46
1352,1488,-4.3105365,55.8804128,27.05,21:23:08
1353,1489,-4.3105427,55.8804654,23.236,21:23:12
1354,1490,-4.3105306,55.8804165,14.932,21:23:14
1355,1491,-4.3105276,55.8804016,14.695,21:23:16
1356,1492,-4.3105599,55.8803786,16.105,11:56:18
1357,1493,-4.3105601,55.8803786,16.202,11:56:19
1358,1494,-4.3105611,55.8803795,15.9,11:56:19
1359,1495,-4.3105604,55.8803781,15.474,11:56:21
1360,1496,-4.3105603,55.8803766,14.716,11:56:23
1361,1497,-4.3105284,55.8803881,12.824,11:56:25
1362,1498,-4.3105089,55.8803976,10.807,11:56:27
1363,1499,-4.3105083,55.8804136,8.643,11:56:29
1364,1500,-4.3105161,55.8804228,7.657,11:56:31
1365,1501,-4.3105359,55.880419,7.199,11:56:33
1366,1502,-4.3105298,55.8804181,7.048,11:56:35
1367,1503,-4.3105342,55.8804179,7.017,11:56:37
1368,1504,-4.3105413,55.880418,7.103,11:56:39
1369,1505,-4.3105387,55.8804209,7.311,11:56:41
1370,1506,-4.3105379,55.8804167,7.209,11:56:43
1371,1507,-4.3105322,55.880419,6.721,11:56:45
1372,1508,-4.3105398,55.8804167,6.622,11:56:47
1373,1509,-4.3105448,55.8804153,6.337,11:56:49
1374,1510,-4.3105399,55.8804184,5.982,11:56:51
1375,1511,-4.3105393,55.8804183,5.604,11:56:53
1376,1512,-4.3105403,55.8804179,5.169,11:56:55
1377,1513,-4.3105392,55.880418,4.999,11:56:57
1378,1514,-4.3105403,55.8804162,4.823,11:56:59
1379,1515,-4.3105423,55.8804146,4.613,11:57:01
1380,1516,-4.310544,55.8804126,4.795,11:57:03
1381,1517,-4.3105472,55.8804123,5.183,11:57:05
1382,1518,-4.3105479,55.8804121,5.38,11:57:07
1383,1519,-4.3105477,55.8804121,5.362,11:57:09
1384,1520,-4.310548,55.880412,5.342,11:57:11
1385,1521,-4.3105528,55.8804083,5.113,11:57:13
1386,1522,-4.3105536,55.880408,5.944,11:57:15
1387,1523,-4.3105529,55.8804082,8.238,11:57:17
1388,1524,-4.3105527,55.8804082,10.635,11:57:19
1389,1525,-4.3105519,55.8804083,10.586,11:57:21
1390,1526,-4.3105512,55.8804083,10.605,11:57:23
1391,1527,-4.3105503,55.8804083,10.637,11:57:25
1392,1528,-4.310551,55.880408,10.649,11:57:27
1393,1529,-4.3105513,55.8804079,10.593,11:57:29
1394,1530,-4.3105396,55.8804065,12.77,12:59:29
1395,1531,-4.31054017,55.8804061,29.307417,12:59:32
1396,1532,-4.31052499,55.88040638,24.598919,12:59:33
1397,1533,-4.3105314,55.8804063,22.225,12:59:33
1398,1534,-4.3105329,55.88041115,13.772226,12:59:34
1399,1535,-4.31055958,55.88041707,12.281586,12:59:35
1400,1536,-4.3105522,55.8804157,19.99,12:59:35
1401,1537,-4.3105243,55.88041924,8.978796,12:59:36
1402,1538,-4.31050894,55.88041814,8.553251,12:59:37
1403,1539,-4.3105124,55.880419,16.248,12:59:37
1404,1540,-4.31052449,55.88042413,8.129446,12:59:38
1405,1541,-4.31052091,55.88043068,7.9433765,12:59:39
1406,1542,-4.3105201,55.8804298,9.943,12:59:39
1407,1543,-4.31050143,55.88043173,7.7811246,12:59:40
1408,1544,-4.31051185,55.88042314,7.1147213,12:59:41
1409,1545,-4.3105091,55.8804254,7.904,12:59:41
1410,1546,-4.31051833,55.88042718,6.721762,12:59:42
1411,1547,-4.31051782,55.88042754,6.2643347,12:59:43
1412,1548,-4.310518,55.8804273,7.165,12:59:43
1413,1549,-4.31052931,55.88042802,5.5983977,12:59:44
1414,1550,-4.31053837,55.88042132,5.295459,12:59:45
1415,1551,-4.3105379,55.8804223,6.462,12:59:45
1416,1552,-4.31054858,55.88042243,5.1517954,12:59:46
1417,1553,-4.31055212,55.88042311,4.8955364,12:59:47
1418,1554,-4.3105528,55.8804228,5.441,12:59:47
1419,1555,-4.31054499,55.88041826,4.7990637,12:59:48
1420,1556,-4.31054441,55.88042018,5.0081477,12:59:49
1421,1557,-4.3105447,55.8804197,5.03,12:59:49
1422,1558,-4.31054444,55.88041789,5.014377,12:59:50
1423,1559,-4.31054463,55.88041841,5.10462,12:59:51
1424,1560,-4.3105444,55.8804182,4.995,12:59:51
1425,1561,-4.31054029,55.88041439,5.0422873,12:59:52
1426,1562,-4.31053394,55.88041131,4.9525657,12:59:53
1427,1563,-4.3105345,55.8804115,5.024,12:59:53
1428,1564,-4.31052885,55.88040932,5.0380983,12:59:54
1429,1565,-4.31053076,55.88040615,4.9680734,12:59:55
1430,1566,-4.3105299,55.8804063,5.02,12:59:55
1431,1567,-4.31052902,55.88040747,5.240604,12:59:56
1432,1568,-4.3105287,55.88040749,5.578012,12:59:57
1433,1569,-4.3105285,55.8804073,5.136,12:59:57
1434,1570,-4.31052616,55.88040887,6.3649135,12:59:58
1435,1571,-4.31052882,55.88040854,6.0077796,12:59:59
1436,1572,-4.3105282,55.8804086,5.632,12:59:59
1437,1573,-4.31052836,55.88040991,5.8443265,13:00:00
1438,1574,-4.3105163,55.8804021,14.624,13:11:39
1439,1575,-4.31033483,55.88050043,15.188906,13:11:40
1440,1576,-4.3104708,55.88061073,12.910501,13:11:41
1441,1577,-4.310438,55.8805696,14.241,13:11:41
1442,1578,-4.31042372,55.88079835,15.042143,13:11:42
1443,1579,-4.31049394,55.88061777,14.121673,13:11:43
1444,1580,-4.3104757,55.880682,14.377,13:11:43
1445,1581,-4.31048891,55.88045785,10.237101,13:11:44
1446,1582,-4.31051421,55.880449,10.744582,13:11:45
1447,1583,-4.3105126,55.8804509,13.041,13:11:45
1448,1584,-4.31050687,55.88044194,10.806935,13:11:46
1449,1585,-4.31050943,55.88044121,10.553229,13:11:47
1450,1586,-4.3105137,55.8804268,11.292,13:11:47
1451,1587,-4.31049961,55.88044087,9.29384,13:11:48
1452,1588,-4.31047378,55.88044563,7.846904,13:11:49
1453,1589,-4.3104793,55.8804414,9.913,13:11:49
1454,1590,-4.31047957,55.88043595,7.0738626,13:11:50
1455,1591,-4.31048521,55.88043288,7.184588,13:11:51
1456,1592,-4.3104822,55.8804332,8.39,13:11:51
1457,1593,-4.31049242,55.88042642,6.7377625,13:11:52
1458,1594,-4.31048727,55.88042739,6.2921524,13:11:53
1459,1595,-4.3104885,55.8804266,7.405,13:11:53
1460,1596,-4.31048772,55.8804238,5.913377,13:11:54
1461,1597,-4.3104911,55.88042358,5.9215255,13:11:55
1462,1598,-4.3104906,55.8804232,6.52,13:11:55
1463,1599,-4.31048373,55.88042821,6.536283,13:11:56
1464,1600,-4.31047925,55.88043022,7.353041,13:11:57
1465,1601,-4.31048,55.8804298,6.403,13:11:57
1466,1602,-4.310478,55.88043061,8.545514,13:11:58
1467,1603,-4.31048035,55.88042974,7.4325013,13:11:59
1468,1604,-4.3104792,55.8804302,7.158,13:11:59
1469,1605,-4.31049144,55.88042539,6.6731896,13:12:00
1470,1606,-4.31048695,55.88042618,6.128169,13:12:01
1471,1607,-4.310488,55.8804259,7.111,13:12:01
1472,1608,-4.31048811,55.88042595,5.7798834,13:12:02
1473,1609,-4.31049114,55.88042553,5.7460513,13:12:03
1474,1610,-4.3104908,55.8804255,6.717,13:12:03
1475,1611,-4.31048982,55.8804238,5.5465336,13:12:04
1476,1612,-4.31048992,55.88042312,5.0629625,13:12:05
1477,1613,-4.31049,55.8804231,5.652,13:12:05
1478,1614,-4.31049044,55.88042497,4.8761363,13:12:06
1479,1615,-4.31049047,55.88042496,4.81316,13:12:07
1480,1616,-4.3104905,55.880425,5.304,13:12:07
1481,1617,-4.31049057,55.88042495,4.9692864,13:12:08
1482,1618,-4.31049086,55.8804247,5.3669925,13:12:09
1483,1619,-4.3104909,55.8804248,5.017,13:12:09
1484,1620,-4.31049279,55.8804239,5.701493,13:12:10
1485,1621,-4.31049685,55.8804229,4.9434967,13:12:11
1486,1622,-4.3104964,55.880423,5.111,13:12:11
1487,1623,-122.084,37.421998333333335,5.0,13:56:28
1488,1624,-4.31046259,55.88025941,12.317705,13:57:20
1489,1625,-4.31067798,55.88029262,10.809833,13:57:21
1490,1626,-4.31071626,55.88027385,10.332412,13:57:22
1491,1627,-4.31060012,55.88033114,9.197015,13:57:23
1492,1628,-4.31056005,55.88033624,6.3381667,13:57:24
1493,1629,-4.31051629,55.88037841,6.1362824,13:57:25
1494,1630,-4.31049554,55.88039363,5.3228035,13:57:26
1495,1631,-4.31048835,55.88038993,5.3712974,13:57:27
1496,1632,-4.31048203,55.88039643,5.0415792,13:57:28
1497,1633,-4.31047005,55.88041771,5.2461987,13:57:29
1498,1634,-4.31047541,55.88041144,5.3628426,13:57:30
1499,1635,-4.31047615,55.88041339,5.098547,13:57:31
1500,1636,-4.31047315,55.88041294,4.8743215,13:57:32
1501,1637,-4.3104621,55.88043044,4.7618876,13:57:33
1502,1638,-4.31044719,55.88045185,4.7782984,13:57:34
1503,1639,-4.310451,55.88045272,4.9042726,13:57:35
1504,1640,-4.31045325,55.8804503,4.82391,13:57:36
1505,1641,-4.31045048,55.88045162,4.678176,13:57:37
1506,1642,-4.31045028,55.88045168,4.5528584,13:57:38
